clip	duration[ms]
common_voice_ko_41797135.mp3	3168
common_voice_ko_36455826.mp3	5148
common_voice_ko_39744940.mp3	6588
common_voice_ko_35969716.mp3	8640
common_voice_ko_36880238.mp3	5688
common_voice_ko_36314693.mp3	3780
common_voice_ko_39853475.mp3	3276
common_voice_ko_38203297.mp3	9036
common_voice_ko_40549082.mp3	3636
common_voice_ko_40239691.mp3	7308
common_voice_ko_35850518.mp3	4176
common_voice_ko_35971342.mp3	7056
common_voice_ko_36326823.mp3	4716
common_voice_ko_35922882.mp3	4824
common_voice_ko_37159837.mp3	3888
common_voice_ko_40495391.mp3	1980
common_voice_ko_36984816.mp3	9792
common_voice_ko_39787009.mp3	3708
common_voice_ko_41742989.mp3	6516
common_voice_ko_36524869.mp3	5508
common_voice_ko_40549146.mp3	5076
common_voice_ko_35846334.mp3	4968
common_voice_ko_40620813.mp3	5976
common_voice_ko_35969618.mp3	10188
common_voice_ko_35972151.mp3	5148
common_voice_ko_39942092.mp3	5148
common_voice_ko_36838368.mp3	4248
common_voice_ko_41667928.mp3	2376
common_voice_ko_39744999.mp3	4356
common_voice_ko_41761769.mp3	6408
common_voice_ko_41105405.mp3	2700
common_voice_ko_35972593.mp3	7128
common_voice_ko_41105349.mp3	7164
common_voice_ko_35971319.mp3	8820
common_voice_ko_42135152.mp3	6588
common_voice_ko_41036346.mp3	5652
common_voice_ko_36525150.mp3	8460
common_voice_ko_39610440.mp3	3420
common_voice_ko_41595588.mp3	2376
common_voice_ko_41667938.mp3	9468
common_voice_ko_41665044.mp3	5580
common_voice_ko_38998584.mp3	3888
common_voice_ko_36899340.mp3	5292
common_voice_ko_35845682.mp3	2700
common_voice_ko_35848086.mp3	7416
common_voice_ko_36984633.mp3	9900
common_voice_ko_38203569.mp3	6156
common_voice_ko_35970493.mp3	10044
common_voice_ko_35890923.mp3	10332
common_voice_ko_39082451.mp3	6156
common_voice_ko_39038117.mp3	5760
common_voice_ko_41664994.mp3	2556
common_voice_ko_39595939.mp3	5364
common_voice_ko_36984964.mp3	7740
common_voice_ko_41668897.mp3	3888
common_voice_ko_39476356.mp3	7128
common_voice_ko_40877460.mp3	6120
common_voice_ko_41664997.mp3	2736
common_voice_ko_41668904.mp3	5076
common_voice_ko_41036305.mp3	9000
common_voice_ko_40277594.mp3	4716
common_voice_ko_41704548.mp3	2916
common_voice_ko_41761848.mp3	3708
common_voice_ko_35890806.mp3	6804
common_voice_ko_41761932.mp3	5256
common_voice_ko_39082360.mp3	7164
common_voice_ko_35890698.mp3	10440
common_voice_ko_36880382.mp3	2196
common_voice_ko_38203483.mp3	3600
common_voice_ko_36880231.mp3	6156
common_voice_ko_36899459.mp3	10368
common_voice_ko_40482187.mp3	3240
common_voice_ko_35970254.mp3	8136
common_voice_ko_41698277.mp3	7200
common_voice_ko_35922883.mp3	3564
common_voice_ko_41704554.mp3	1728
common_voice_ko_38998656.mp3	2088
common_voice_ko_39082136.mp3	6732
common_voice_ko_35923254.mp3	4104
common_voice_ko_36545188.mp3	4536
common_voice_ko_40482197.mp3	4608
common_voice_ko_42507006.mp3	5112
common_voice_ko_39744880.mp3	7560
common_voice_ko_41869409.mp3	6768
common_voice_ko_38998661.mp3	3348
common_voice_ko_39968165.mp3	4140
common_voice_ko_41704609.mp3	2088
common_voice_ko_38203362.mp3	5148
common_voice_ko_36880266.mp3	2916
common_voice_ko_35890592.mp3	7704
common_voice_ko_36899487.mp3	9792
common_voice_ko_40277592.mp3	5472
common_voice_ko_36800748.mp3	5040
common_voice_ko_40549162.mp3	5796
common_voice_ko_41668881.mp3	1980
common_voice_ko_35969048.mp3	9432
common_voice_ko_36802516.mp3	3240
common_voice_ko_41595611.mp3	2592
common_voice_ko_41665097.mp3	4500
common_voice_ko_35971985.mp3	5976
common_voice_ko_41105303.mp3	3960
common_voice_ko_35891858.mp3	10368
common_voice_ko_41105401.mp3	4356
common_voice_ko_40901237.mp3	5148
common_voice_ko_41684726.mp3	6516
common_voice_ko_35970156.mp3	8748
common_voice_ko_41797781.mp3	3060
common_voice_ko_41799809.mp3	2232
common_voice_ko_40370292.mp3	4356
common_voice_ko_36838398.mp3	6660
common_voice_ko_40495352.mp3	6372
common_voice_ko_40672719.mp3	3636
common_voice_ko_36549593.mp3	5616
common_voice_ko_35972197.mp3	7632
common_voice_ko_41742913.mp3	8208
common_voice_ko_41704635.mp3	1728
common_voice_ko_39082450.mp3	6408
common_voice_ko_39476340.mp3	4716
common_voice_ko_35922795.mp3	4068
common_voice_ko_36880326.mp3	7236
common_voice_ko_39910888.mp3	3780
common_voice_ko_39082143.mp3	5688
common_voice_ko_37450868.mp3	4356
common_voice_ko_42135488.mp3	1728
common_voice_ko_37195175.mp3	6804
common_voice_ko_41667955.mp3	3168
common_voice_ko_38383606.mp3	6228
common_voice_ko_41667867.mp3	7128
common_voice_ko_36412913.mp3	6660
common_voice_ko_35845960.mp3	8676
common_voice_ko_41595626.mp3	2916
common_voice_ko_39038120.mp3	7596
common_voice_ko_41667857.mp3	2808
common_voice_ko_40612791.mp3	2160
common_voice_ko_35848085.mp3	7200
common_voice_ko_35970010.mp3	10332
common_voice_ko_35890594.mp3	6552
common_voice_ko_39082170.mp3	3060
common_voice_ko_42194401.mp3	4068
common_voice_ko_36890281.mp3	4788
common_voice_ko_42194387.mp3	2520
common_voice_ko_40370296.mp3	5328
common_voice_ko_38203229.mp3	5940
common_voice_ko_36899466.mp3	7632
common_voice_ko_36985032.mp3	4104
common_voice_ko_35972879.mp3	4284
common_voice_ko_41761531.mp3	7020
common_voice_ko_39744859.mp3	4320
common_voice_ko_39006724.mp3	6660
common_voice_ko_37159806.mp3	5940
common_voice_ko_35969712.mp3	7632
common_voice_ko_39745150.mp3	4536
common_voice_ko_37179244.mp3	4248
common_voice_ko_36985070.mp3	5724
common_voice_ko_37597038.mp3	4680
common_voice_ko_41342352.mp3	4896
common_voice_ko_35970248.mp3	8028
common_voice_ko_40620760.mp3	6048
common_voice_ko_39835935.mp3	4788
common_voice_ko_40482206.mp3	4608
common_voice_ko_36880152.mp3	2736
common_voice_ko_41697903.mp3	13860
common_voice_ko_36880357.mp3	5328
common_voice_ko_37195191.mp3	6048
common_voice_ko_41595579.mp3	2736
common_voice_ko_39046786.mp3	4356
common_voice_ko_38203233.mp3	3780
common_voice_ko_40620850.mp3	7272
common_voice_ko_41762004.mp3	3636
common_voice_ko_40495378.mp3	3492
common_voice_ko_36880213.mp3	4500
common_voice_ko_36549627.mp3	8136
common_voice_ko_42135444.mp3	2268
common_voice_ko_37195144.mp3	5760
common_voice_ko_41761814.mp3	4896
common_voice_ko_36890297.mp3	6660
common_voice_ko_42135487.mp3	1728
common_voice_ko_36880053.mp3	8136
common_voice_ko_41595650.mp3	2520
common_voice_ko_39082092.mp3	5724
common_voice_ko_41761820.mp3	4140
common_voice_ko_41742778.mp3	2376
common_voice_ko_42135462.mp3	1620
common_voice_ko_40495303.mp3	7740
common_voice_ko_39476320.mp3	9396
common_voice_ko_35971397.mp3	4428
common_voice_ko_36802524.mp3	4896
common_voice_ko_39038187.mp3	8856
common_voice_ko_35850620.mp3	7488
common_voice_ko_41797301.mp3	3060
common_voice_ko_37439342.mp3	6408
common_voice_ko_40482208.mp3	8028
common_voice_ko_37597065.mp3	2700
common_voice_ko_40482210.mp3	3816
common_voice_ko_41869423.mp3	5184
common_voice_ko_37211939.mp3	3348
common_voice_ko_35850842.mp3	6300
common_voice_ko_35890699.mp3	8712
common_voice_ko_40482194.mp3	5400
common_voice_ko_41797089.mp3	4140
common_voice_ko_36524856.mp3	8892
common_voice_ko_36985072.mp3	4536
common_voice_ko_37159814.mp3	5436
common_voice_ko_35890845.mp3	8136
common_voice_ko_35972930.mp3	5616
common_voice_ko_35850880.mp3	5076
common_voice_ko_41664510.mp3	8316
common_voice_ko_36524265.mp3	5868
common_voice_ko_36880313.mp3	5436
common_voice_ko_36984516.mp3	9720
common_voice_ko_41105386.mp3	2736
common_voice_ko_35970880.mp3	9288
common_voice_ko_39968135.mp3	9216
common_voice_ko_41668841.mp3	2556
common_voice_ko_39082134.mp3	4896
common_voice_ko_40549068.mp3	3708
common_voice_ko_41869416.mp3	5436
common_voice_ko_39853487.mp3	3888
common_voice_ko_38203322.mp3	6300
common_voice_ko_35852125.mp3	5328
common_voice_ko_39968152.mp3	6120
common_voice_ko_40549066.mp3	2556
common_voice_ko_41665095.mp3	8136
common_voice_ko_41665085.mp3	8928
common_voice_ko_36314513.mp3	6300
common_voice_ko_35887289.mp3	3888
common_voice_ko_41698220.mp3	2160
common_voice_ko_42507005.mp3	3888
common_voice_ko_41667944.mp3	1620
common_voice_ko_35969311.mp3	9720
common_voice_ko_41761777.mp3	5508
common_voice_ko_39744721.mp3	7056
common_voice_ko_39744765.mp3	4860
common_voice_ko_41665401.mp3	2412
common_voice_ko_41665018.mp3	3528
common_voice_ko_35892167.mp3	9396
common_voice_ko_37159809.mp3	4320
common_voice_ko_35846269.mp3	3816
common_voice_ko_41668917.mp3	4140
common_voice_ko_36880220.mp3	4788
common_voice_ko_41799656.mp3	6552
common_voice_ko_35972029.mp3	3132
common_voice_ko_35844531.mp3	10224
common_voice_ko_38998542.mp3	7020
common_voice_ko_35891244.mp3	2808
common_voice_ko_38998455.mp3	4608
common_voice_ko_41797640.mp3	3456
common_voice_ko_41036318.mp3	3276
common_voice_ko_35905431.mp3	3816
common_voice_ko_35845806.mp3	5148
common_voice_ko_35969125.mp3	5112
common_voice_ko_36524936.mp3	3492
common_voice_ko_41742994.mp3	6120
common_voice_ko_42194385.mp3	5580
common_voice_ko_35904861.mp3	6948
common_voice_ko_36890363.mp3	9396
common_voice_ko_41665102.mp3	4356
common_voice_ko_41761785.mp3	2880
common_voice_ko_36524904.mp3	6588
common_voice_ko_41761838.mp3	5436
common_voice_ko_35850875.mp3	3996
common_voice_ko_37159843.mp3	3528
common_voice_ko_41869392.mp3	3204
common_voice_ko_41704620.mp3	1980
common_voice_ko_38998457.mp3	4752
common_voice_ko_36549624.mp3	3708
common_voice_ko_40623949.mp3	1908
common_voice_ko_41595430.mp3	1476
common_voice_ko_35847346.mp3	8820
common_voice_ko_41342350.mp3	2880
common_voice_ko_41665075.mp3	6696
common_voice_ko_41341784.mp3	3420
common_voice_ko_38998453.mp3	2412
common_voice_ko_41797452.mp3	5256
common_voice_ko_36524857.mp3	5580
common_voice_ko_41036347.mp3	7488
common_voice_ko_35846097.mp3	3240
common_voice_ko_35970831.mp3	9144
common_voice_ko_35892129.mp3	7020
common_voice_ko_41799465.mp3	5508
common_voice_ko_36525313.mp3	3672
common_voice_ko_36890704.mp3	2952
common_voice_ko_39571266.mp3	7128
common_voice_ko_40549044.mp3	5508
common_voice_ko_41797037.mp3	4140
common_voice_ko_40620774.mp3	7200
common_voice_ko_36525202.mp3	5472
common_voice_ko_41668839.mp3	2556
common_voice_ko_37159831.mp3	7200
common_voice_ko_36314587.mp3	3276
common_voice_ko_36880195.mp3	5220
common_voice_ko_36326826.mp3	10476
common_voice_ko_40193095.mp3	4428
common_voice_ko_35848155.mp3	10008
common_voice_ko_35890774.mp3	6408
common_voice_ko_40495333.mp3	8352
common_voice_ko_41742925.mp3	7020
common_voice_ko_35845934.mp3	2988
common_voice_ko_36314632.mp3	1476
common_voice_ko_36985153.mp3	4824
common_voice_ko_35848271.mp3	5328
common_voice_ko_41797045.mp3	2268
common_voice_ko_40669684.mp3	5976
common_voice_ko_39081922.mp3	5076
common_voice_ko_36802447.mp3	5076
common_voice_ko_40549163.mp3	4500
common_voice_ko_38203526.mp3	3708
common_voice_ko_36506459.mp3	1872
common_voice_ko_42194394.mp3	2700
common_voice_ko_36394264.mp3	5256
common_voice_ko_35846685.mp3	4680
common_voice_ko_41813104.mp3	1980
common_voice_ko_36525148.mp3	6408
common_voice_ko_35891182.mp3	10368
common_voice_ko_36880200.mp3	5400
common_voice_ko_39082167.mp3	3708
common_voice_ko_41742999.mp3	5040
common_voice_ko_37805959.mp3	6120
common_voice_ko_41704568.mp3	2016
common_voice_ko_41665080.mp3	2808
common_voice_ko_35891357.mp3	2700
common_voice_ko_36890294.mp3	3960
common_voice_ko_36880219.mp3	5940
common_voice_ko_39082000.mp3	5148
common_voice_ko_39745038.mp3	3348
common_voice_ko_38257690.mp3	4032
common_voice_ko_41697938.mp3	9036
common_voice_ko_40057460.mp3	8136
common_voice_ko_41698005.mp3	4968
common_voice_ko_41665915.mp3	2448
common_voice_ko_38203457.mp3	6516
common_voice_ko_35890850.mp3	7272
common_voice_ko_40672720.mp3	5328
common_voice_ko_37239002.mp3	6768
common_voice_ko_41595641.mp3	2484
common_voice_ko_41668848.mp3	4428
common_voice_ko_38998692.mp3	5508
common_voice_ko_40193101.mp3	6336
common_voice_ko_35844162.mp3	4464
common_voice_ko_41683929.mp3	4500
common_voice_ko_39082422.mp3	2304
common_voice_ko_37211931.mp3	4356
common_voice_ko_41797455.mp3	4068
common_voice_ko_41869408.mp3	5400
common_voice_ko_36899350.mp3	7596
common_voice_ko_37195143.mp3	6264
common_voice_ko_41742834.mp3	5796
common_voice_ko_36838366.mp3	6228
common_voice_ko_39968157.mp3	4464
common_voice_ko_36880167.mp3	8316
common_voice_ko_41036233.mp3	9108
common_voice_ko_41761921.mp3	4536
common_voice_ko_39082237.mp3	5796
common_voice_ko_37185322.mp3	6264
common_voice_ko_39944865.mp3	2916
common_voice_ko_39610437.mp3	3348
common_voice_ko_39769914.mp3	3960
common_voice_ko_39744908.mp3	6768
common_voice_ko_37211944.mp3	6336
common_voice_ko_35890633.mp3	9396
common_voice_ko_37211949.mp3	2448
common_voice_ko_41869413.mp3	6948
common_voice_ko_39016712.mp3	10080
common_voice_ko_35891361.mp3	6084
common_voice_ko_35922808.mp3	4500
common_voice_ko_37195173.mp3	7560
common_voice_ko_39944864.mp3	2088
common_voice_ko_35845986.mp3	6948
common_voice_ko_36314655.mp3	1620
common_voice_ko_39627485.mp3	8388
common_voice_ko_35891098.mp3	10476
common_voice_ko_35848034.mp3	8028
common_voice_ko_36880202.mp3	3816
common_voice_ko_41797026.mp3	3600
common_voice_ko_40672716.mp3	2556
common_voice_ko_40370294.mp3	6948
common_voice_ko_40623825.mp3	5652
common_voice_ko_41797813.mp3	4068
common_voice_ko_41664469.mp3	3240
common_voice_ko_37597043.mp3	5868
common_voice_ko_41036350.mp3	2988
common_voice_ko_40370297.mp3	7380
common_voice_ko_36899435.mp3	8136
common_voice_ko_41742757.mp3	3348
common_voice_ko_39046410.mp3	6012
common_voice_ko_41595661.mp3	3240
common_voice_ko_41797204.mp3	1728
common_voice_ko_41342327.mp3	2628
common_voice_ko_41595598.mp3	2340
common_voice_ko_36899437.mp3	7416
common_voice_ko_39038186.mp3	4896
common_voice_ko_39046911.mp3	4644
common_voice_ko_36899365.mp3	6300
common_voice_ko_38225775.mp3	5688
common_voice_ko_41683787.mp3	2988
common_voice_ko_36314586.mp3	4536
common_voice_ko_41105329.mp3	6264
common_voice_ko_37195200.mp3	7020
common_voice_ko_41310012.mp3	7236
common_voice_ko_41916882.mp3	4068
common_voice_ko_35923122.mp3	5940
common_voice_ko_39968134.mp3	9108
common_voice_ko_40549079.mp3	2268
common_voice_ko_36899363.mp3	8316
common_voice_ko_40612795.mp3	7200
common_voice_ko_35845957.mp3	9792
common_voice_ko_36880198.mp3	3996
common_voice_ko_36838387.mp3	5760
common_voice_ko_36890299.mp3	5976
common_voice_ko_40549611.mp3	3096
common_voice_ko_41683770.mp3	2520
common_voice_ko_41697950.mp3	7956
common_voice_ko_37195177.mp3	3780
common_voice_ko_36832969.mp3	6336
common_voice_ko_36880185.mp3	5328
common_voice_ko_39046580.mp3	2808
common_voice_ko_41105302.mp3	3384
common_voice_ko_40612793.mp3	3168
common_voice_ko_39161220.mp3	9468
common_voice_ko_40495329.mp3	3168
common_voice_ko_39082095.mp3	3816
common_voice_ko_35972031.mp3	4104
common_voice_ko_38998539.mp3	4572
common_voice_ko_40495305.mp3	2988
common_voice_ko_37195216.mp3	6768
common_voice_ko_38257692.mp3	3312
common_voice_ko_41668835.mp3	6552
common_voice_ko_40623834.mp3	2772
common_voice_ko_36899357.mp3	10188
common_voice_ko_40623961.mp3	2088
common_voice_ko_37444311.mp3	7200
common_voice_ko_35970436.mp3	8172
common_voice_ko_38203567.mp3	6876
common_voice_ko_39745089.mp3	3600
common_voice_ko_35884366.mp3	6768
common_voice_ko_36314640.mp3	3420
common_voice_ko_41595620.mp3	2556
common_voice_ko_41668886.mp3	1944
common_voice_ko_42135472.mp3	1620
common_voice_ko_35890701.mp3	10008
common_voice_ko_40620831.mp3	9900
common_voice_ko_41595663.mp3	2196
common_voice_ko_36524950.mp3	5652
common_voice_ko_36880403.mp3	6156
common_voice_ko_41704573.mp3	1764
common_voice_ko_35852238.mp3	6300
common_voice_ko_36880102.mp3	6948
common_voice_ko_35891106.mp3	10584
common_voice_ko_39835934.mp3	7308
common_voice_ko_36524951.mp3	3924
common_voice_ko_41683702.mp3	7020
common_voice_ko_38383632.mp3	3240
common_voice_ko_36899359.mp3	7128
common_voice_ko_35923266.mp3	6048
common_voice_ko_35890669.mp3	9864
common_voice_ko_37195210.mp3	5292
common_voice_ko_35969047.mp3	6264
common_voice_ko_41761730.mp3	5400
common_voice_ko_36545223.mp3	4428
common_voice_ko_35972033.mp3	5832
common_voice_ko_36880086.mp3	5580
common_voice_ko_35891245.mp3	4896
common_voice_ko_36880191.mp3	5868
common_voice_ko_39968126.mp3	8496
common_voice_ko_41667819.mp3	7776
common_voice_ko_35846424.mp3	6228
common_voice_ko_35970602.mp3	5616
common_voice_ko_35890761.mp3	2448
common_voice_ko_35890943.mp3	8100
common_voice_ko_41665012.mp3	3960
common_voice_ko_35972592.mp3	10080
common_voice_ko_41664504.mp3	4140
common_voice_ko_36549602.mp3	2340
common_voice_ko_39744767.mp3	6696
common_voice_ko_41799506.mp3	1944
common_voice_ko_41742973.mp3	4428
common_voice_ko_41665022.mp3	4608
common_voice_ko_37247557.mp3	6948
common_voice_ko_40549057.mp3	2340
common_voice_ko_41704601.mp3	2196
common_voice_ko_39745013.mp3	3348
common_voice_ko_36899367.mp3	10440
common_voice_ko_41697983.mp3	6516
common_voice_ko_36985214.mp3	6768
common_voice_ko_35905300.mp3	5148
common_voice_ko_36800765.mp3	6228
common_voice_ko_41761881.mp3	5220
common_voice_ko_40095634.mp3	2916
common_voice_ko_36899436.mp3	6444
common_voice_ko_42600853.mp3	5760
common_voice_ko_41799885.mp3	4068
common_voice_ko_36985007.mp3	5652
common_voice_ko_35965293.mp3	6948
common_voice_ko_35850619.mp3	3780
common_voice_ko_36314699.mp3	3240
common_voice_ko_35848400.mp3	6696
common_voice_ko_36545242.mp3	5616
common_voice_ko_41761902.mp3	6660
common_voice_ko_39745088.mp3	3960
common_voice_ko_35970120.mp3	7416
common_voice_ko_41036335.mp3	2160
common_voice_ko_36549612.mp3	3888
common_voice_ko_41761796.mp3	9468
common_voice_ko_40495371.mp3	6192
common_voice_ko_35845215.mp3	8028
common_voice_ko_40623873.mp3	1692
common_voice_ko_39968146.mp3	5796
common_voice_ko_36880205.mp3	3996
common_voice_ko_41105320.mp3	2160
common_voice_ko_41683729.mp3	2628
common_voice_ko_36314678.mp3	3096
common_voice_ko_35971978.mp3	5112
common_voice_ko_41742875.mp3	7128
common_voice_ko_37212036.mp3	3708
common_voice_ko_36985006.mp3	5076
common_voice_ko_35969313.mp3	6192
common_voice_ko_36984635.mp3	7488
common_voice_ko_36880250.mp3	6120
common_voice_ko_36525274.mp3	5976
common_voice_ko_39046816.mp3	3312
common_voice_ko_36524903.mp3	7308
common_voice_ko_35848035.mp3	8928
common_voice_ko_41799857.mp3	2916
common_voice_ko_35850235.mp3	5688
common_voice_ko_41595464.mp3	1728
common_voice_ko_42437046.mp3	4536
common_voice_ko_41665043.mp3	11268
common_voice_ko_41683720.mp3	2448
common_voice_ko_39623364.mp3	5040
common_voice_ko_41761778.mp3	4608
common_voice_ko_35852205.mp3	5868
common_voice_ko_36396943.mp3	6156
common_voice_ko_40495248.mp3	4392
common_voice_ko_40946310.mp3	1908
common_voice_ko_40623830.mp3	3420
common_voice_ko_35973061.mp3	3240
common_voice_ko_40549065.mp3	7560
common_voice_ko_41704600.mp3	2556
common_voice_ko_40057463.mp3	6300
common_voice_ko_41761850.mp3	2448
common_voice_ko_40901296.mp3	1836
common_voice_ko_41341820.mp3	9540
common_voice_ko_35969658.mp3	7092
common_voice_ko_39046746.mp3	2664
common_voice_ko_39910913.mp3	8388
common_voice_ko_36549597.mp3	3816
common_voice_ko_39476369.mp3	3996
common_voice_ko_39046866.mp3	4284
common_voice_ko_36800756.mp3	6120
common_voice_ko_39082343.mp3	6228
common_voice_ko_35850233.mp3	4896
common_voice_ko_42194398.mp3	4536
common_voice_ko_40239688.mp3	7416
common_voice_ko_36314480.mp3	2628
common_voice_ko_41704565.mp3	3024
common_voice_ko_39476354.mp3	3636
common_voice_ko_36984600.mp3	3600
common_voice_ko_41595610.mp3	2448
common_voice_ko_41683786.mp3	2376
common_voice_ko_41797796.mp3	2700
common_voice_ko_36545235.mp3	4680
common_voice_ko_36880056.mp3	3816
common_voice_ko_36524784.mp3	7164
common_voice_ko_35845598.mp3	6840
common_voice_ko_36899444.mp3	10440
common_voice_ko_35890975.mp3	10152
common_voice_ko_40612790.mp3	6336
common_voice_ko_41796966.mp3	2016
common_voice_ko_39038026.mp3	6336
common_voice_ko_36412916.mp3	4536
common_voice_ko_35848037.mp3	7920
common_voice_ko_36984491.mp3	6948
common_voice_ko_41697916.mp3	8316
common_voice_ko_41668838.mp3	6768
common_voice_ko_41742799.mp3	2520
common_voice_ko_41664479.mp3	2268
common_voice_ko_39476371.mp3	5400
common_voice_ko_39082266.mp3	7272
common_voice_ko_41797716.mp3	4140
common_voice_ko_41105382.mp3	7956
common_voice_ko_41761728.mp3	6120
common_voice_ko_42135430.mp3	1656
common_voice_ko_36478086.mp3	1656
common_voice_ko_40623860.mp3	4248
common_voice_ko_35890727.mp3	8784
common_voice_ko_41105306.mp3	6336
common_voice_ko_41698132.mp3	4320
common_voice_ko_39744943.mp3	7956
common_voice_ko_41761854.mp3	4140
common_voice_ko_39744797.mp3	5040
common_voice_ko_35891438.mp3	9900
common_voice_ko_35969128.mp3	10296
common_voice_ko_38998599.mp3	5580
common_voice_ko_41665065.mp3	2556
common_voice_ko_38203618.mp3	5148
common_voice_ko_36985023.mp3	8892
common_voice_ko_40623960.mp3	1656
common_voice_ko_39476321.mp3	5580
common_voice_ko_35848501.mp3	7848
common_voice_ko_35969101.mp3	3132
common_voice_ko_38203298.mp3	2988
common_voice_ko_36880075.mp3	3240
common_voice_ko_40370290.mp3	3636
common_voice_ko_41664471.mp3	3816
common_voice_ko_41664507.mp3	2520
common_voice_ko_35846423.mp3	4248
common_voice_ko_41704602.mp3	2700
common_voice_ko_37159838.mp3	7236
common_voice_ko_41341864.mp3	3240
common_voice_ko_35890848.mp3	8208
common_voice_ko_39744942.mp3	3708
common_voice_ko_37018719.mp3	5220
common_voice_ko_36802467.mp3	5076
common_voice_ko_36524918.mp3	5256
common_voice_ko_36899361.mp3	10368
common_voice_ko_35971322.mp3	5688
common_voice_ko_41684685.mp3	3096
common_voice_ko_41797453.mp3	4248
common_voice_ko_36984813.mp3	9720
common_voice_ko_36802409.mp3	5796
common_voice_ko_41667851.mp3	4320
common_voice_ko_41342333.mp3	7380
common_voice_ko_36545191.mp3	3384
common_voice_ko_35890675.mp3	7164
common_voice_ko_35846427.mp3	6156
common_voice_ko_41797055.mp3	2700
common_voice_ko_36800760.mp3	3636
common_voice_ko_35969072.mp3	8784
common_voice_ko_36549549.mp3	2988
common_voice_ko_35969404.mp3	10008
common_voice_ko_37211943.mp3	3240
common_voice_ko_36984608.mp3	9756
common_voice_ko_40548962.mp3	5616
common_voice_ko_36802505.mp3	5508
common_voice_ko_39745082.mp3	5328
common_voice_ko_36880144.mp3	5940
common_voice_ko_37211957.mp3	5256
common_voice_ko_39744756.mp3	6048
common_voice_ko_41684724.mp3	2016
common_voice_ko_41664499.mp3	2088
common_voice_ko_35972249.mp3	9036
common_voice_ko_35844527.mp3	9468
common_voice_ko_39968170.mp3	5004
common_voice_ko_36880057.mp3	5580
common_voice_ko_41595433.mp3	1584
common_voice_ko_36838363.mp3	7380
common_voice_ko_39082203.mp3	6912
common_voice_ko_41869400.mp3	4356
common_voice_ko_36985125.mp3	8676
common_voice_ko_36314599.mp3	4140
common_voice_ko_35890944.mp3	8496
common_voice_ko_38203220.mp3	5400
common_voice_ko_40549178.mp3	4320
common_voice_ko_37439341.mp3	8532
common_voice_ko_36880116.mp3	6156
common_voice_ko_40549037.mp3	5040
common_voice_ko_41697965.mp3	1368
common_voice_ko_41797093.mp3	4356
common_voice_ko_36899451.mp3	10044
common_voice_ko_39744839.mp3	3888
common_voice_ko_36802413.mp3	4140
common_voice_ko_41796624.mp3	5040
common_voice_ko_36545240.mp3	3708
common_voice_ko_36890609.mp3	4932
common_voice_ko_41683950.mp3	6300
common_voice_ko_36838381.mp3	4248
common_voice_ko_36838379.mp3	5616
common_voice_ko_35923127.mp3	2988
common_voice_ko_41742873.mp3	3996
common_voice_ko_39809159.mp3	3636
common_voice_ko_38383619.mp3	6660
common_voice_ko_40620803.mp3	2376
common_voice_ko_41665084.mp3	4896
common_voice_ko_41683758.mp3	9180
common_voice_ko_37805960.mp3	4500
common_voice_ko_39744835.mp3	3096
common_voice_ko_35969163.mp3	9864
common_voice_ko_36899428.mp3	9792
common_voice_ko_41797809.mp3	3636
common_voice_ko_40549176.mp3	2088
common_voice_ko_40952196.mp3	3600
common_voice_ko_35970310.mp3	4752
common_voice_ko_41799882.mp3	2448
common_voice_ko_36880186.mp3	5436
common_voice_ko_41342319.mp3	3168
common_voice_ko_35844067.mp3	8640
common_voice_ko_41683772.mp3	7200
common_voice_ko_38203235.mp3	4608
common_voice_ko_37159830.mp3	5580
common_voice_ko_41036351.mp3	1872
common_voice_ko_39038123.mp3	5580
common_voice_ko_40620847.mp3	5364
common_voice_ko_38552851.mp3	4536
common_voice_ko_38203541.mp3	6696
common_voice_ko_41799907.mp3	5148
common_voice_ko_41683928.mp3	3168
common_voice_ko_35850365.mp3	2808
common_voice_ko_36525131.mp3	4968
common_voice_ko_35890736.mp3	7884
common_voice_ko_35845416.mp3	8532
common_voice_ko_38998538.mp3	6120
common_voice_ko_36802478.mp3	3456
common_voice_ko_35846364.mp3	4500
common_voice_ko_35922968.mp3	4500
common_voice_ko_42437032.mp3	5112
common_voice_ko_39745091.mp3	2736
common_voice_ko_36835724.mp3	4608
common_voice_ko_41668855.mp3	7632
common_voice_ko_41665026.mp3	2700
common_voice_ko_36314479.mp3	7056
common_voice_ko_39082135.mp3	4644
common_voice_ko_36899370.mp3	10080
common_voice_ko_35846068.mp3	6120
common_voice_ko_41667863.mp3	4968
common_voice_ko_41697949.mp3	6336
common_voice_ko_39944863.mp3	6444
common_voice_ko_36985124.mp3	8244
common_voice_ko_39082399.mp3	8208
common_voice_ko_41698007.mp3	9900
common_voice_ko_36314641.mp3	3816
common_voice_ko_35848083.mp3	8676
common_voice_ko_36899439.mp3	8532
common_voice_ko_41667848.mp3	8640
common_voice_ko_41704604.mp3	2448
common_voice_ko_35848401.mp3	8604
common_voice_ko_36314629.mp3	2268
common_voice_ko_36880131.mp3	6408
common_voice_ko_35846032.mp3	3780
common_voice_ko_39476318.mp3	9468
common_voice_ko_37179242.mp3	5148
common_voice_ko_36314621.mp3	3816
common_voice_ko_35904925.mp3	5688
common_voice_ko_38203598.mp3	7020
common_voice_ko_41704627.mp3	2052
common_voice_ko_36984975.mp3	7056
common_voice_ko_35922796.mp3	5400
